Date,Category,Region,Product,Sales,Quantity,Discount,Profit,Customer_Satisfaction,Return_Rate
2021-12-18 00:00:00,C,North,Product_4,766.47,12,0.29,-188.15,1,0.092
2021-12-18 01:00:00,C,West,Product_4,849.25,39,0.44,162.61,4,0.149
2021-12-18 02:00:00,D,North,Product_1,775.71,9,0.43,150.99,2,0.111
2021-12-18 03:00:00,C,West,Product_3,229.48,15,0.49,92.08,1,0.122
2021-12-18 04:00:00,B,North,Product_3,659.85,23,0.26,35.91,1,0.189
2021-12-18 05:00:00,B,West,Product_4,172.29,44,0.46,205.28,3,0.091
2021-12-18 06:00:00,A,South,Product_4,725.16,45,0.24,-76.25,4,0.163
2021-12-18 07:00:00,A,North,Product_2,443.66,22,0.02,-181.57,3,0.069
2021-12-18 08:00:00,D,West,Product_1,219.25,36,0.07,350.69,3,0.124
2021-12-18 09:00:00,C,North,Product_3,875.85,10,0.17,349.91,4,0.154
2021-12-18 10:00:00,B,North,Product_3,652.61,28,0.36,205.58,1,0.165
2021-12-18 11:00:00,A,West,Product_3,419.25,35,0.04,381.06,2,0.044
2021-12-18 12:00:00,B,West,Product_3,127.65,29,0.18,159.06,2,0.051
2021-12-18 13:00:00,A,North,Product_2,583.58,5,0.49,-195.42,4,0.075
2021-12-18 14:00:00,B,South,Product_4,930.9,4,0.39,-96.21,4,0.05
2021-12-18 15:00:00,A,North,Product_2,636.74,15,0.29,121.7,2,0.108
2021-12-18 16:00:00,B,South,Product_2,974.49,30,0.03,403.59,2,0.161
2021-12-18 17:00:00,A,East,Product_2,222.81,26,0.01,-42.09,5,0.031
2021-12-18 18:00:00,C,West,Product_1,611.47,23,0.05,-176.17,4,0.081
2021-12-18 19:00:00,B,North,Product_2,818.31,39,0.16,88.75,3,0.145
2021-12-18 20:00:00,B,South,Product_1,572.99,29,0.3,-153.29,1,0.141
2021-12-18 21:00:00,B,North,Product_2,181.96,22,0.1,185.3,1,0.048
2021-12-18 22:00:00,B,East,Product_1,624.6,35,0.03,-161.07,5,0.132
2021-12-18 23:00:00,D,North,Product_1,650.56,48,0.05,-188.36,4,0.193
2021-12-19 00:00:00,D,North,Product_1,755.84,47,0.21,460.27,1,0.125
2021-12-19 01:00:00,C,West,Product_1,785.09,18,0.39,265.71,1,0.065
2021-12-19 02:00:00,B,East,Product_1,793.7,35,0.41,-116.36,1,0.103
2021-12-19 03:00:00,A,East,Product_2,697.1,46,0.15,189.35,2,0.068
2021-12-19 04:00:00,B,East,Product_4,294.23,33,0.33,-19.13,5,0.106
2021-12-19 05:00:00,C,West,Product_4,463.81,7,0.2,332.76,3,0.168
2021-12-19 06:00:00,B,West,Product_2,798.52,34,0.49,369.94,2,0.027
2021-12-19 07:00:00,A,South,Product_1,958.08,10,0.2,155.32,4,0.083
2021-12-19 08:00:00,B,East,Product_1,171.05,24,0.2,86.65,5,0.127
2021-12-19 09:00:00,A,West,Product_4,581.98,25,0.25,22.04,2,0.093
2021-12-19 10:00:00,D,South,Product_4,381.27,48,0.01,-177.01,2,0.156
2021-12-19 11:00:00,C,North,Product_1,302.85,44,0.21,192.51,5,0.032
2021-12-19 12:00:00,A,South,Product_4,555.23,27,0.41,156.25,4,0.175
2021-12-19 13:00:00,D,East,Product_4,645.48,6,0.31,-50.88,5,0.196
2021-12-19 14:00:00,C,South,Product_1,108.8,49,0.48,172.44,5,0.072
2021-12-19 15:00:00,D,West,Product_4,802.19,8,0.16,127.34,4,0.023
2021-12-19 16:00:00,B,North,Product_4,837.89,21,0.08,-17.52,2,0.198
2021-12-19 17:00:00,A,South,Product_4,968.96,41,0.38,320.17,4,0.07
2021-12-19 18:00:00,A,West,Product_3,262.58,19,0.02,-27.88,3,0.098
2021-12-19 19:00:00,C,West,Product_2,635.1,34,0.08,115.73,4,0.049
2021-12-19 20:00:00,B,West,Product_2,483.96,39,0.25,173.39,3,0.011
2021-12-19 21:00:00,D,West,Product_1,401.35,43,0.38,367.94,5,0.025
2021-12-19 22:00:00,D,South,Product_4,609.07,23,0.3,94.38,1,0.048
2021-12-19 23:00:00,D,South,Product_3,804.14,13,0.5,-55.1,5,0.198
2021-12-20 00:00:00,C,East,Product_1,120.75,42,0.33,-189.63,3,0.159
2021-12-20 01:00:00,D,West,Product_2,972.46,47,0.36,-23.56,4,0.084
2021-12-20 02:00:00,A,East,Product_2,828.89,39,0.5,325.37,3,0.064
2021-12-20 03:00:00,B,West,Product_1,776.04,28,0.3,374.33,1,0.029
2021-12-20 04:00:00,B,East,Product_2,784.35,6,0.36,220.48,5,0.097
2021-12-20 05:00:00,A,East,Product_4,450.15,12,0.15,463.83,3,0.181
2021-12-20 06:00:00,A,North,Product_2,776.46,3,0.27,165.53,2,0.199
2021-12-20 07:00:00,B,North,Product_3,448.09,48,0.46,135.53,5,0.18
2021-12-20 08:00:00,A,West,Product_1,908.84,20,0.43,382.99,5,0.013
2021-12-20 09:00:00,D,North,Product_1,259.5,41,0.15,-83.1,3,0.032
2021-12-20 10:00:00,A,West,Product_3,363.11,42,0.18,-189.4,3,0.028
2021-12-20 11:00:00,D,South,Product_1,596.2,45,0.42,417.26,1,0.032
2021-12-20 12:00:00,C,South,Product_3,387.29,8,0.14,173.88,2,0.025
2021-12-20 13:00:00,D,North,Product_3,481.81,26,0.44,321.43,3,0.019
2021-12-20 14:00:00,A,East,Product_2,543.18,38,0.39,240.25,1,0.07
2021-12-20 15:00:00,B,West,Product_2,870.72,28,0.08,264.72,3,0.032
2021-12-20 16:00:00,B,North,Product_3,570.87,35,0.36,211.14,5,0.029
2021-12-20 17:00:00,A,West,Product_4,426.21,44,0.42,307.64,5,0.105
2021-12-20 18:00:00,A,North,Product_3,322.96,41,0.07,-120.56,5,0.041
2021-12-20 19:00:00,C,East,Product_4,467.81,41,0.23,-24.35,5,0.001
2021-12-20 20:00:00,B,South,Product_2,564.16,43,0.43,135.39,4,0.139
2021-12-20 21:00:00,C,West,Product_3,771.5,38,0.1,301.52,5,0.066
2021-12-20 22:00:00,A,North,Product_2,208.94,2,0.22,15.95,2,0.147
2021-12-20 23:00:00,D,East,Product_3,299.45,7,0.31,365.05,5,0.179
2021-12-21 00:00:00,D,East,Product_2,441.69,41,0.05,-154.26,4,0.185
2021-12-21 01:00:00,B,West,Product_4,424.36,25,0.11,353.63,3,0.036
2021-12-21 02:00:00,B,North,Product_2,452.57,32,0.23,289.34,3,0.135
2021-12-21 03:00:00,A,West,Product_3,814.17,12,0.19,-154.32,4,0.015
2021-12-21 04:00:00,B,East,Product_1,391.74,11,0.16,-177.86,5,0.093
2021-12-21 05:00:00,A,North,Product_1,551.71,10,0.01,387.93,1,0.085
2021-12-21 06:00:00,D,East,Product_3,661.52,35,0.46,-98.64,2,0.041
2021-12-21 07:00:00,D,East,Product_2,308.96,44,0.44,-22.69,5,0.155
2021-12-21 08:00:00,A,North,Product_3,746.83,4,0.2,427.4,4,0.183
2021-12-21 09:00:00,A,East,Product_3,592.4,42,0.09,40.01,5,0.052
2021-12-21 10:00:00,C,South,Product_4,502.1,2,0.03,171.3,4,0.05
2021-12-21 11:00:00,D,West,Product_2,828.81,44,0.06,-178.29,5,0.039
2021-12-21 12:00:00,C,East,Product_1,319.15,28,0.3,198.31,1,0.137
2021-12-21 13:00:00,D,East,Product_1,894.86,43,0.37,299.47,1,0.011
2021-12-21 14:00:00,D,East,Product_2,604.94,46,0.08,195.58,2,0.013
2021-12-21 15:00:00,D,South,Product_2,648.26,47,0.06,366.08,2,0.035
2021-12-21 16:00:00,A,West,Product_2,887.55,14,0.35,343.59,4,0.109
2021-12-21 17:00:00,D,East,Product_1,835.82,44,0.26,135.38,1,0.051
2021-12-21 18:00:00,B,East,Product_2,641.41,29,0.19,251.57,2,0.197
2021-12-21 19:00:00,D,East,Product_1,777.87,2,0.36,-6.35,4,0.079
2021-12-21 20:00:00,B,North,Product_1,489.99,34,0.23,51.04,2,0.094
2021-12-21 21:00:00,A,North,Product_2,592.64,33,0.23,235.32,1,0.013
2021-12-21 22:00:00,D,South,Product_4,155.86,20,0.01,262.29,5,0.141
2021-12-21 23:00:00,C,West,Product_4,180.87,47,0.16,-140.25,3,0.158
2021-12-22 00:00:00,C,North,Product_1,846.48,30,0.0,373.47,1,0.067
2021-12-22 01:00:00,A,East,Product_1,153.7,42,0.46,246.02,2,0.145
2021-12-22 02:00:00,C,West,Product_4,252.46,26,0.15,29.15,3,0.046
2021-12-22 03:00:00,C,West,Product_2,816.25,20,0.09,-41.55,1,0.16
2021-12-22 04:00:00,C,South,Product_3,101.03,1,0.05,222.16,2,0.108
2021-12-22 05:00:00,C,North,Product_3,354.16,1,0.02,287.12,1,0.079
2021-12-22 06:00:00,A,South,Product_3,625.63,25,0.44,449.88,4,0.144
2021-12-22 07:00:00,D,South,Product_3,635.9,33,0.08,-70.51,2,0.123
2021-12-22 08:00:00,D,West,Product_3,799.44,23,0.31,152.04,3,0.106
2021-12-22 09:00:00,D,South,Product_1,555.33,11,0.33,468.63,1,0.042
2021-12-22 10:00:00,B,West,Product_3,558.46,44,0.16,436.67,2,0.17
2021-12-22 11:00:00,C,East,Product_1,752.78,15,0.42,134.53,5,0.086
2021-12-22 12:00:00,B,South,Product_1,548.76,14,0.11,186.43,2,0.089
2021-12-22 13:00:00,B,East,Product_4,647.64,1,0.04,441.55,1,0.04
2021-12-22 14:00:00,D,South,Product_4,908.0,33,0.03,-177.51,5,0.186
2021-12-22 15:00:00,C,West,Product_1,461.31,6,0.15,483.34,3,0.111
2021-12-22 16:00:00,A,West,Product_3,446.61,23,0.23,483.9,5,0.093
2021-12-22 17:00:00,C,North,Product_2,103.19,26,0.31,461.06,1,0.195
2021-12-22 18:00:00,D,West,Product_4,652.08,3,0.36,475.85,5,0.073
2021-12-22 19:00:00,B,East,Product_4,126.79,46,0.09,12.85,1,0.006
2021-12-22 20:00:00,D,North,Product_2,553.73,6,0.34,-174.05,5,0.046
2021-12-22 21:00:00,B,East,Product_3,823.81,40,0.09,-0.96,4,0.149
2021-12-22 22:00:00,B,West,Product_3,594.93,25,0.5,41.97,3,0.031
2021-12-22 23:00:00,B,East,Product_2,342.67,47,0.48,46.73,3,0.031
2021-12-23 00:00:00,D,East,Product_4,807.55,17,0.05,276.32,3,0.091
2021-12-23 01:00:00,B,North,Product_4,342.75,28,0.33,404.53,4,0.091
2021-12-23 02:00:00,D,South,Product_4,759.73,32,0.45,-44.61,3,0.092
2021-12-23 03:00:00,A,West,Product_1,649.23,29,0.04,113.1,5,0.044
2021-12-23 04:00:00,A,North,Product_3,253.0,23,0.06,64.96,2,0.034
2021-12-23 05:00:00,C,South,Product_1,914.62,41,0.17,335.22,4,0.154
2021-12-23 06:00:00,B,East,Product_1,280.58,16,0.05,22.53,4,0.121
2021-12-23 07:00:00,C,South,Product_1,990.63,32,0.44,-160.65,1,0.064
2021-12-23 08:00:00,B,East,Product_1,106.58,26,0.44,33.66,4,0.039
2021-12-23 09:00:00,D,South,Product_1,337.14,33,0.47,47.78,3,0.176
2021-12-23 10:00:00,B,East,Product_2,279.87,48,0.1,375.67,4,0.027
2021-12-23 11:00:00,C,East,Product_4,112.59,19,0.02,183.53,4,0.117
2021-12-23 12:00:00,C,East,Product_3,759.13,41,0.22,166.46,5,0.122
2021-12-23 13:00:00,C,West,Product_1,724.08,17,0.44,219.18,5,0.171
2021-12-23 14:00:00,B,North,Product_2,813.12,38,0.32,193.02,4,0.011
2021-12-23 15:00:00,A,South,Product_3,331.03,14,0.5,277.16,3,0.062
2021-12-23 16:00:00,A,South,Product_4,499.9,18,0.45,432.73,5,0.193
2021-12-23 17:00:00,D,West,Product_3,693.2,21,0.2,413.45,2,0.114
2021-12-23 18:00:00,A,South,Product_3,495.79,46,0.02,146.72,5,0.084
2021-12-23 19:00:00,D,North,Product_4,727.59,39,0.0,392.75,1,0.063
2021-12-23 20:00:00,B,South,Product_3,670.58,42,0.32,404.12,1,0.03
2021-12-23 21:00:00,B,East,Product_2,203.18,48,0.46,352.68,4,0.037
2021-12-23 22:00:00,C,North,Product_3,802.94,39,0.22,-170.56,4,0.156
2021-12-23 23:00:00,A,East,Product_2,748.61,28,0.44,263.44,3,0.049
2021-12-24 00:00:00,D,East,Product_4,690.25,20,0.28,19.25,2,0.044
2021-12-24 01:00:00,C,North,Product_3,239.58,6,0.05,411.3,3,0.064
2021-12-24 02:00:00,B,North,Product_2,341.2,26,0.4,-1.23,3,0.151
2021-12-24 03:00:00,B,East,Product_1,453.86,6,0.25,443.04,1,0.084
2021-12-24 04:00:00,C,East,Product_4,351.94,39,0.03,230.58,2,0.006
2021-12-24 05:00:00,B,South,Product_4,305.03,26,0.41,251.54,2,0.103
2021-12-24 06:00:00,B,East,Product_1,824.82,17,0.38,421.42,5,0.056
2021-12-24 07:00:00,C,South,Product_1,674.41,40,0.23,489.78,4,0.092
2021-12-24 08:00:00,D,West,Product_3,608.92,2,0.01,16.31,4,0.177
2021-12-24 09:00:00,B,East,Product_2,303.36,21,0.17,-137.8,1,0.039
2021-12-24 10:00:00,C,North,Product_4,926.27,7,0.22,306.34,1,0.068
2021-12-24 11:00:00,A,East,Product_2,272.06,44,0.08,-150.87,5,0.189
2021-12-24 12:00:00,C,West,Product_3,815.46,20,0.08,173.71,5,0.155
2021-12-24 13:00:00,B,North,Product_4,970.01,3,0.08,41.68,3,0.055
2021-12-24 14:00:00,B,East,Product_3,754.38,36,0.19,72.99,4,0.021
2021-12-24 15:00:00,B,South,Product_4,993.57,43,0.41,-35.16,5,0.187
2021-12-24 16:00:00,C,North,Product_2,685.95,44,0.38,289.54,2,0.029
2021-12-24 17:00:00,B,West,Product_2,295.71,19,0.01,200.33,3,0.073
2021-12-24 18:00:00,A,South,Product_4,283.44,30,0.0,466.71,3,0.066
2021-12-24 19:00:00,B,West,Product_2,392.11,11,0.04,48.88,4,0.023
2021-12-24 20:00:00,A,North,Product_3,106.42,13,0.23,76.01,4,0.02
2021-12-24 21:00:00,A,South,Product_2,713.53,33,0.44,-84.49,4,0.056
2021-12-24 22:00:00,C,West,Product_3,341.8,38,0.09,228.16,1,0.074
2021-12-24 23:00:00,D,South,Product_1,833.66,48,0.24,-133.53,4,0.194
2021-12-25 00:00:00,D,South,Product_1,423.26,2,0.02,477.72,1,0.107
2021-12-25 01:00:00,A,East,Product_1,531.96,46,0.01,437.05,5,0.182
2021-12-25 02:00:00,C,North,Product_1,969.12,23,0.0,289.78,2,0.026
2021-12-25 03:00:00,C,South,Product_1,317.95,49,0.37,22.1,2,0.048
2021-12-25 04:00:00,C,South,Product_2,749.13,20,0.01,49.31,3,0.033
2021-12-25 05:00:00,D,West,Product_3,779.61,30,0.14,-139.01,3,0.075
2021-12-25 06:00:00,D,North,Product_2,298.9,15,0.32,-27.08,3,0.184
2021-12-25 07:00:00,C,South,Product_1,550.9,2,0.31,47.12,2,0.059
2021-12-25 08:00:00,D,South,Product_1,415.18,30,0.03,113.55,3,0.119
2021-12-25 09:00:00,C,West,Product_2,794.72,25,0.13,124.99,1,0.183
2021-12-25 10:00:00,D,West,Product_4,660.23,4,0.32,419.57,3,0.101
2021-12-25 11:00:00,D,South,Product_4,528.38,1,0.2,114.87,5,0.106
2021-12-25 12:00:00,C,West,Product_4,801.43,8,0.23,470.2,3,0.111
2021-12-25 13:00:00,C,South,Product_1,311.64,14,0.1,-141.33,1,0.056
2021-12-25 14:00:00,B,South,Product_4,778.26,11,0.02,-52.32,2,0.084
2021-12-25 15:00:00,C,South,Product_4,878.84,24,0.17,71.59,2,0.169
2021-12-25 16:00:00,B,West,Product_2,890.76,24,0.34,421.71,2,0.08
2021-12-25 17:00:00,D,South,Product_3,805.31,32,0.38,-114.45,1,0.084
2021-12-25 18:00:00,C,West,Product_3,467.21,25,0.3,48.54,2,0.023
2021-12-25 19:00:00,D,West,Product_4,983.63,46,0.2,-121.48,4,0.093
2021-12-25 20:00:00,C,West,Product_4,441.63,28,0.29,341.8,3,0.017
2021-12-25 21:00:00,D,West,Product_3,674.76,16,0.35,-2.27,1,0.053
2021-12-25 22:00:00,D,East,Product_3,244.97,42,0.38,104.07,3,0.196
2021-12-25 23:00:00,D,West,Product_1,982.4,39,0.05,372.2,5,0.181
2021-12-26 00:00:00,A,East,Product_1,733.59,16,0.4,-82.51,3,0.124
2021-12-26 01:00:00,D,North,Product_2,778.04,36,0.03,463.01,1,0.143
2021-12-26 02:00:00,B,East,Product_3,159.2,12,0.44,75.75,4,0.048
2021-12-26 03:00:00,C,West,Product_3,787.08,12,0.2,31.28,4,0.029
2021-12-26 04:00:00,B,West,Product_2,797.25,34,0.27,-66.47,2,0.11
2021-12-26 05:00:00,A,West,Product_1,704.6,38,0.14,127.26,4,0.18
2021-12-26 06:00:00,B,East,Product_4,362.72,20,0.21,486.49,5,0.166
2021-12-26 07:00:00,C,South,Product_2,540.72,47,0.42,143.69,5,0.118
2021-12-26 08:00:00,C,East,Product_4,199.39,15,0.15,116.49,3,0.197
2021-12-26 09:00:00,C,East,Product_3,524.43,22,0.28,-194.66,5,0.05
2021-12-26 10:00:00,A,South,Product_2,319.44,16,0.32,1.37,1,0.153
2021-12-26 11:00:00,A,North,Product_1,414.19,24,0.07,-40.46,2,0.057
2021-12-26 12:00:00,C,South,Product_3,246.34,3,0.39,-172.72,5,0.195
2021-12-26 13:00:00,C,West,Product_1,307.05,1,0.5,112.22,2,0.053
2021-12-26 14:00:00,A,West,Product_3,168.91,44,0.08,-105.07,2,0.073
2021-12-26 15:00:00,C,East,Product_4,927.91,47,0.38,152.09,3,0.095
2021-12-26 16:00:00,B,West,Product_1,577.37,38,0.07,118.25,1,0.064
2021-12-26 17:00:00,D,South,Product_2,457.07,17,0.48,-44.1,3,0.055
2021-12-26 18:00:00,B,West,Product_4,581.53,41,0.21,358.84,5,0.094
2021-12-26 19:00:00,C,West,Product_4,665.46,21,0.49,448.77,5,0.163
2021-12-26 20:00:00,C,East,Product_1,929.69,45,0.03,-106.16,2,0.155
2021-12-26 21:00:00,D,North,Product_4,260.82,47,0.4,-131.84,4,0.089
2021-12-26 22:00:00,D,East,Product_1,366.0,48,0.24,41.36,2,0.063
2021-12-26 23:00:00,C,South,Product_4,978.21,13,0.14,227.31,1,0.026
2021-12-27 00:00:00,D,West,Product_3,434.07,2,0.37,242.39,4,0.174
2021-12-27 01:00:00,B,West,Product_1,120.31,2,0.32,237.47,4,0.177
2021-12-27 02:00:00,A,West,Product_2,232.88,43,0.45,203.0,4,0.013
2021-12-27 03:00:00,B,South,Product_4,123.7,25,0.12,70.05,5,0.15
2021-12-27 04:00:00,A,South,Product_2,990.93,28,0.47,347.4,1,0.177
2021-12-27 05:00:00,D,North,Product_2,350.98,48,0.32,467.25,5,0.147
2021-12-27 06:00:00,C,South,Product_4,931.19,49,0.23,212.74,2,0.068
2021-12-27 07:00:00,B,North,Product_3,996.3,26,0.03,-46.4,2,0.086
2021-12-27 08:00:00,B,West,Product_1,639.86,35,0.38,193.24,2,0.06
2021-12-27 09:00:00,C,North,Product_3,129.88,28,0.43,328.88,2,0.109
2021-12-27 10:00:00,A,South,Product_3,173.43,33,0.4,380.78,5,0.178
2021-12-27 11:00:00,C,North,Product_3,533.43,18,0.37,302.78,4,0.134
2021-12-27 12:00:00,B,West,Product_1,465.55,14,0.48,423.35,1,0.092
2021-12-27 13:00:00,D,West,Product_4,645.56,41,0.42,466.41,3,0.172
2021-12-27 14:00:00,A,North,Product_2,494.96,9,0.46,144.41,3,0.0
2021-12-27 15:00:00,C,East,Product_2,940.67,44,0.37,178.68,2,0.055
2021-12-27 16:00:00,A,South,Product_2,581.27,30,0.41,36.26,5,0.087
2021-12-27 17:00:00,C,East,Product_1,724.35,3,0.14,261.22,2,0.119
2021-12-27 18:00:00,B,North,Product_4,906.84,34,0.33,216.96,5,0.199
2021-12-27 19:00:00,B,South,Product_1,232.18,33,0.1,-74.9,4,0.128
2021-12-27 20:00:00,B,South,Product_2,306.76,27,0.03,286.05,1,0.076
2021-12-27 21:00:00,D,South,Product_2,196.59,9,0.29,363.51,2,0.145
2021-12-27 22:00:00,A,South,Product_3,225.67,13,0.39,-73.27,1,0.197
2021-12-27 23:00:00,C,North,Product_2,561.33,30,0.04,-85.05,4,0.122
2021-12-28 00:00:00,C,East,Product_3,389.06,16,0.09,247.36,3,0.07
2021-12-28 01:00:00,C,North,Product_2,480.86,42,0.05,-118.68,2,0.136
2021-12-28 02:00:00,B,North,Product_4,984.24,26,0.32,366.7,3,0.093
2021-12-28 03:00:00,A,North,Product_1,241.03,5,0.04,250.08,1,0.107
2021-12-28 04:00:00,D,West,Product_3,586.73,46,0.05,-177.32,1,0.191
2021-12-28 05:00:00,D,West,Product_4,188.98,27,0.13,339.29,3,0.087
2021-12-28 06:00:00,B,East,Product_2,386.65,15,0.14,156.93,4,0.063
2021-12-28 07:00:00,D,North,Product_3,574.77,28,0.28,147.31,1,0.127
2021-12-28 08:00:00,B,South,Product_3,951.97,3,0.02,18.33,5,0.114
2021-12-28 09:00:00,A,South,Product_3,452.11,41,0.31,-1.57,1,0.079
2021-12-28 10:00:00,A,West,Product_4,158.42,1,0.21,150.22,1,0.061
2021-12-28 11:00:00,A,South,Product_2,449.35,1,0.09,-197.8,5,0.105
2021-12-28 12:00:00,A,North,Product_3,231.17,6,0.33,356.58,1,0.033
2021-12-28 13:00:00,D,North,Product_4,306.99,11,0.16,348.81,4,0.054
2021-12-28 14:00:00,C,South,Product_3,656.28,46,0.41,314.89,5,0.17
2021-12-28 15:00:00,B,East,Product_4,160.68,16,0.49,221.76,1,0.182
2021-12-28 16:00:00,B,South,Product_3,518.25,33,0.39,6.9,5,0.079
2021-12-28 17:00:00,A,North,Product_4,648.52,24,0.37,260.59,1,0.167
2021-12-28 18:00:00,A,North,Product_3,479.67,32,0.18,-109.6,1,0.021
2021-12-28 19:00:00,C,East,Product_1,117.21,10,0.27,-15.62,2,0.043
2021-12-28 20:00:00,D,East,Product_2,986.97,25,0.03,-168.36,1,0.119
2021-12-28 21:00:00,A,South,Product_1,430.4,10,0.36,401.63,2,0.136
2021-12-28 22:00:00,C,West,Product_1,800.72,13,0.34,379.85,1,0.05
2021-12-28 23:00:00,C,North,Product_1,393.08,1,0.13,115.6,4,0.188
2021-12-29 00:00:00,B,East,Product_1,527.52,35,0.27,106.32,3,0.125
2021-12-29 01:00:00,B,West,Product_3,449.62,14,0.34,448.19,2,0.184
2021-12-29 02:00:00,C,South,Product_2,408.29,21,0.18,272.61,3,0.021
2021-12-29 03:00:00,C,East,Product_2,119.67,48,0.36,296.52,3,0.117
2021-12-29 04:00:00,B,North,Product_1,424.02,38,0.4,51.48,4,0.068
2021-12-29 05:00:00,D,East,Product_1,900.54,1,0.11,4.15,4,0.173
2021-12-29 06:00:00,D,North,Product_3,721.35,20,0.15,-119.94,4,0.003
2021-12-29 07:00:00,C,North,Product_3,230.88,5,0.2,-149.24,3,0.153
2021-12-29 08:00:00,C,West,Product_1,632.04,40,0.12,433.87,1,0.033
2021-12-29 09:00:00,D,West,Product_2,903.01,44,0.39,434.45,5,0.178
2021-12-29 10:00:00,A,North,Product_2,730.03,32,0.29,-41.09,4,0.092
2021-12-29 11:00:00,A,West,Product_4,233.82,1,0.19,-173.84,2,0.034
2021-12-29 12:00:00,D,South,Product_4,881.05,45,0.01,42.51,1,0.164
2021-12-29 13:00:00,B,South,Product_4,371.39,41,0.16,466.32,4,0.101
2021-12-29 14:00:00,B,West,Product_1,508.67,40,0.42,13.54,4,0.012
2021-12-29 15:00:00,A,East,Product_2,573.53,45,0.37,405.67,4,0.007
2021-12-29 16:00:00,D,North,Product_2,865.46,2,0.03,371.46,5,0.051
2021-12-29 17:00:00,C,East,Product_2,938.45,31,0.4,461.09,1,0.143
2021-12-29 18:00:00,B,West,Product_2,936.69,47,0.09,147.7,4,0.087
2021-12-29 19:00:00,B,North,Product_3,107.16,46,0.49,445.37,1,0.105
2021-12-29 20:00:00,D,South,Product_1,929.7,26,0.43,319.28,1,0.027
2021-12-29 21:00:00,D,West,Product_1,148.95,9,0.46,407.59,3,0.144
2021-12-29 22:00:00,D,South,Product_2,339.2,30,0.38,313.34,1,0.072
2021-12-29 23:00:00,B,South,Product_3,563.49,46,0.36,122.83,5,0.067
2021-12-30 00:00:00,D,East,Product_2,531.93,8,0.12,443.35,5,0.116
2021-12-30 01:00:00,D,West,Product_2,644.24,5,0.29,360.38,5,0.153
2021-12-30 02:00:00,C,South,Product_3,531.5,39,0.35,248.8,5,0.005
2021-12-30 03:00:00,D,South,Product_3,940.94,4,0.14,138.12,4,0.01
2021-12-30 04:00:00,B,East,Product_3,316.49,40,0.2,-133.76,1,0.019
2021-12-30 05:00:00,B,North,Product_3,346.62,36,0.47,370.83,3,0.169
2021-12-30 06:00:00,D,South,Product_4,928.66,21,0.2,91.46,4,0.171
2021-12-30 07:00:00,A,West,Product_1,169.07,33,0.16,51.6,2,0.128
2021-12-30 08:00:00,A,North,Product_2,648.6,26,0.05,-38.55,4,0.009
2021-12-30 09:00:00,C,South,Product_1,713.56,40,0.17,179.14,4,0.15
2021-12-30 10:00:00,A,East,Product_4,554.99,39,0.31,380.91,4,0.174
2021-12-30 11:00:00,A,North,Product_4,724.81,11,0.07,2.72,4,0.183
2021-12-30 12:00:00,C,West,Product_1,255.48,21,0.3,444.46,3,0.16
2021-12-30 13:00:00,B,South,Product_1,867.37,48,0.37,77.86,5,0.09
2021-12-30 14:00:00,D,North,Product_1,226.02,22,0.38,478.59,1,0.092
2021-12-30 15:00:00,A,North,Product_2,460.73,49,0.49,273.64,5,0.099
2021-12-30 16:00:00,A,East,Product_2,167.73,37,0.22,57.05,3,0.095
2021-12-30 17:00:00,C,North,Product_3,590.69,7,0.02,488.54,3,0.103
2021-12-30 18:00:00,C,North,Product_4,702.77,42,0.43,216.02,4,0.016
2021-12-30 19:00:00,A,East,Product_1,947.1,13,0.04,338.05,4,0.163
2021-12-30 20:00:00,A,West,Product_4,765.4,20,0.43,116.25,1,0.001
2021-12-30 21:00:00,A,West,Product_2,586.99,15,0.49,-116.5,4,0.006
2021-12-30 22:00:00,B,North,Product_1,939.36,38,0.45,474.82,1,0.005
2021-12-30 23:00:00,D,West,Product_1,530.59,34,0.48,25.21,3,0.18
2021-12-31 00:00:00,B,South,Product_3,605.09,36,0.01,442.54,1,0.199
2021-12-31 01:00:00,B,North,Product_1,636.49,46,0.01,435.29,1,0.059
2021-12-31 02:00:00,A,North,Product_3,468.98,25,0.11,-133.5,2,0.025
2021-12-31 03:00:00,C,West,Product_2,854.63,29,0.4,-119.71,4,0.004
2021-12-31 04:00:00,B,East,Product_2,266.66,47,0.04,228.43,5,0.18
2021-12-31 05:00:00,C,South,Product_4,599.36,28,0.37,-174.88,2,0.072
2021-12-31 06:00:00,D,West,Product_3,750.01,14,0.01,94.81,2,0.098
2021-12-31 07:00:00,B,West,Product_4,913.58,4,0.37,169.45,2,0.075
2021-12-31 08:00:00,A,West,Product_3,895.53,38,0.13,-62.25,5,0.181
2021-12-31 09:00:00,D,East,Product_3,557.87,7,0.22,339.12,5,0.167
2021-12-31 10:00:00,A,North,Product_3,678.85,13,0.49,102.11,2,0.179
2021-12-31 11:00:00,C,South,Product_3,454.81,17,0.28,96.2,3,0.086
2021-12-31 12:00:00,B,West,Product_1,521.36,29,0.04,-35.95,2,0.043
2021-12-31 13:00:00,A,North,Product_4,915.64,17,0.44,421.46,1,0.12
2021-12-31 14:00:00,B,West,Product_2,937.63,36,0.16,-192.15,1,0.042
2021-12-31 15:00:00,D,South,Product_2,905.87,19,0.29,-195.18,5,0.065
2021-12-31 16:00:00,A,North,Product_1,224.53,26,0.36,496.82,1,0.189
2021-12-31 17:00:00,D,East,Product_1,865.08,45,0.39,-185.24,4,0.174
